PersonID,RawRecordID,Reason,Confidence,SourceFile,SourceRow
SAGP000228,RAW000246,exact_email,100,NYU.csv,55
SAGP000228,RAW004025,exact_email,100,contacts.csv,2390
SAGP000229,RAW000247,exact_email,100,NYU.csv,56
SAGP000229,RAW004044,exact_email,100,contacts.csv,2409
SAGP000230,RAW000248,exact_email,100,NYU.csv,57
SAGP000230,RAW004073,exact_email,100,contacts.csv,2438
SAGP000231,RAW000249,exact_email,100,NYU.csv,58
SAGP000231,RAW004112,exact_email,100,contacts.csv,2477
SAGP000232,RAW000250,exact_email,100,NYU.csv,59
SAGP000232,RAW004117,exact_email,100,contacts.csv,2482
SAGP000233,RAW000251,exact_email,100,NYU.csv,60
SAGP000233,RAW004119,exact_email,100,contacts.csv,2484
SAGP000234,RAW000252,exact_email,100,NYU.csv,61
SAGP000234,RAW004131,exact_email,100,contacts.csv,2496
SAGP000235,RAW000253,exact_email,100,NYU.csv,62
SAGP000235,RAW004176,exact_email,100,contacts.csv,2541
SAGP000236,RAW000254,exact_email,100,NYU.csv,63
SAGP000236,RAW004225,exact_email,100,contacts.csv,2590
SAGP000237,RAW000255,exact_email,100,NYU.csv,64
SAGP000237,RAW004226,exact_email,100,contacts.csv,2591
SAGP000238,RAW000256,exact_email,100,NYU.csv,65
SAGP000238,RAW004240,exact_email,100,contacts.csv,2605
SAGP000239,RAW000257,exact_email,100,NYU.csv,66
SAGP000239,RAW004298,exact_email,100,contacts.csv,2663
SAGP000240,RAW000258,exact_email,100,NYU.csv,67
SAGP000240,RAW004336,exact_email,100,contacts.csv,2701
SAGP000241,RAW000259,exact_email,100,NYU.csv,68
SAGP000241,RAW004337,exact_email,100,contacts.csv,2702
SAGP000242,RAW000260,exact_email,100,NYU.csv,69
SAGP000242,RAW004352,exact_email,100,contacts.csv,2717
SAGP000243,RAW000261,exact_email,100,NYU.csv,70
SAGP000243,RAW000361,exact_email,100,PA.csv,87
SAGP000243,RAW004374,exact_email,100,contacts.csv,2739
SAGP000244,RAW000262,exact_email,100,NYU.csv,71
SAGP000244,RAW004377,exact_email,100,contacts.csv,2742
SAGP000245,RAW000263,exact_email,100,NYU.csv,72
SAGP000245,RAW004379,exact_email,100,contacts.csv,2744
SAGP000246,RAW000264,exact_email,100,NYU.csv,73
SAGP000246,RAW004451,exact_email,100,contacts.csv,2816
SAGP000247,RAW000265,exact_email,100,NYU.csv,74
SAGP000247,RAW004490,exact_email,100,contacts.csv,2855
SAGP000248,RAW000266,exact_email,100,NYU.csv,75
SAGP000248,RAW004508,exact_email,100,contacts.csv,2873
SAGP000249,RAW000267,exact_email,100,NYU.csv,76
SAGP000249,RAW000363,exact_email,100,PA.csv,89
SAGP000249,RAW004561,exact_email,100,contacts.csv,2926
SAGP000250,RAW000268,exact_email,100,NYU.csv,77
SAGP000250,RAW004570,exact_email,100,contacts.csv,2935
SAGP000251,RAW000269,exact_email,100,NYU.csv,78
SAGP000251,RAW001463,exact_email,100,SAGP Canada.csv,99
SAGP000251,RAW004616,exact_email,100,contacts.csv,2981
SAGP000252,RAW000270,exact_email,100,NYU.csv,79
SAGP000252,RAW004651,exact_email,100,contacts.csv,3016
SAGP000253,RAW000271,exact_email,100,NYU.csv,80
SAGP000253,RAW004687,exact_email,100,contacts.csv,3052
SAGP000254,RAW000272,exact_email,100,NYU.csv,81
SAGP000254,RAW004782,exact_email,100,contacts.csv,3147
SAGP000255,RAW000273,exact_email,100,NYU.csv,82
SAGP000255,RAW004783,exact_email,100,contacts.csv,3148
SAGP000256,RAW000274,exact_email,100,NYU.csv,83
SAGP000256,RAW004785,exact_email,100,contacts.csv,3150
SAGP000257,RAW000275,exact_email,100,NYU.csv,84
SAGP000257,RAW004788,exact_email,100,contacts.csv,3153
SAGP000258,RAW000276,exact_email,100,PA.csv,2
SAGP000258,RAW001709,exact_email,100,contacts.csv,74
SAGP000259,RAW000277,exact_email,100,PA.csv,3
SAGP000259,RAW001732,exact_email,100,contacts.csv,97
SAGP000260,RAW000278,exact_email,100,PA.csv,4
SAGP000260,RAW001735,exact_email,100,contacts.csv,100
SAGP000261,RAW000279,exact_email,100,PA.csv,5
SAGP000261,RAW001801,exact_email,100,contacts.csv,166
SAGP000262,RAW000281,exact_email,100,PA.csv,7
SAGP000262,RAW001841,exact_email,100,contacts.csv,206
SAGP000263,RAW000282,exact_email,100,PA.csv,8
SAGP000263,RAW001859,exact_email,100,contacts.csv,224
SAGP000264,RAW000284,exact_email,100,PA.csv,10
SAGP000264,RAW000604,exact_email,100,SAGP 4(1).csv,10
SAGP000264,RAW000740,exact_email,100,SAGP 4.csv,10
SAGP000264,RAW001866,exact_email,100,contacts.csv,231
SAGP000265,RAW000285,exact_email,100,PA.csv,11
SAGP000265,RAW001969,exact_email,100,contacts.csv,334
SAGP000266,RAW000286,exact_email,100,PA.csv,12
SAGP000266,RAW001978,exact_email,100,contacts.csv,343
SAGP000267,RAW000287,exact_email,100,PA.csv,13
SAGP000267,RAW002019,exact_email,100,contacts.csv,384
SAGP000268,RAW000288,exact_email,100,PA.csv,14
SAGP000268,RAW002022,exact_email,100,contacts.csv,387
SAGP000269,RAW000289,exact_email,100,PA.csv,15
SAGP000269,RAW002042,exact_email,100,contacts.csv,407
SAGP000270,RAW000290,exact_email,100,PA.csv,16
SAGP000270,RAW002131,exact_email,100,contacts.csv,496
SAGP000271,RAW000292,exact_email,100,PA.csv,18
SAGP000271,RAW002205,exact_email,100,contacts.csv,570
SAGP000272,RAW000293,exact_email,100,PA.csv,19
SAGP000272,RAW002262,exact_email,100,contacts.csv,627
SAGP000273,RAW000294,exact_email,100,PA.csv,20
SAGP000273,RAW002268,exact_email,100,contacts.csv,633
SAGP000274,RAW000295,exact_email,100,PA.csv,21
SAGP000274,RAW002334,exact_email,100,contacts.csv,699
SAGP000275,RAW000296,exact_email,100,PA.csv,22
SAGP000275,RAW002399,exact_email,100,contacts.csv,764
SAGP000276,RAW000297,exact_email,100,PA.csv,23
SAGP000276,RAW001197,exact_email,100,SAGP 8.csv,10
SAGP000276,RAW002441,exact_email,100,contacts.csv,806
SAGP000277,RAW000298,exact_email,100,PA.csv,24
SAGP000277,RAW002560,exact_email,100,contacts.csv,925
SAGP000278,RAW000299,exact_email,100,PA.csv,25
SAGP000278,RAW002587,exact_email,100,contacts.csv,952
SAGP000279,RAW000300,exact_email,100,PA.csv,26
SAGP000279,RAW002607,exact_email,100,contacts.csv,972
SAGP000280,RAW000301,exact_email,100,PA.csv,27
SAGP000280,RAW002615,exact_email,100,contacts.csv,980
SAGP000281,RAW000302,exact_email,100,PA.csv,28
SAGP000281,RAW002618,exact_email,100,contacts.csv,983
SAGP000282,RAW000303,exact_email,100,PA.csv,29
SAGP000282,RAW002664,exact_email,100,contacts.csv,1029
SAGP000282,RAW003989,exact_email,100,contacts.csv,2354
SAGP000283,RAW000304,exact_email,100,PA.csv,30
SAGP000283,RAW002719,exact_email,100,contacts.csv,1084
SAGP000284,RAW000306,exact_email,100,PA.csv,32
SAGP000284,RAW002755,exact_email,100,contacts.csv,1120
SAGP000285,RAW000308,exact_email,100,PA.csv,34
SAGP000285,RAW002767,exact_email,100,contacts.csv,1132
SAGP000286,RAW000309,exact_email,100,PA.csv,35
SAGP000286,RAW002785,exact_email,100,contacts.csv,1150
SAGP000287,RAW000310,exact_email,100,PA.csv,36
SAGP000287,RAW002796,exact_email,100,contacts.csv,1161
SAGP000288,RAW000311,exact_email,100,PA.csv,37
SAGP000288,RAW002805,exact_email,100,contacts.csv,1170
SAGP000289,RAW000312,exact_email,100,PA.csv,38
SAGP000289,RAW002806,exact_email,100,contacts.csv,1171
SAGP000290,RAW000313,exact_email,100,PA.csv,39
SAGP000290,RAW002819,exact_email,100,contacts.csv,1184
SAGP000291,RAW000314,exact_email,100,PA.csv,40
SAGP000291,RAW002867,exact_email,100,contacts.csv,1232
SAGP000292,RAW000315,exact_email,100,PA.csv,41
SAGP000292,RAW002891,exact_email,100,contacts.csv,1256
SAGP000293,RAW000316,exact_email,100,PA.csv,42
SAGP000293,RAW002897,exact_email,100,contacts.csv,1262
SAGP000294,RAW000317,exact_email,100,PA.csv,43
SAGP000294,RAW002910,exact_email,100,contacts.csv,1275
SAGP000295,RAW000318,exact_email,100,PA.csv,44
SAGP000295,RAW001589,exact_email,100,SAGP World Other.csv,42
SAGP000295,RAW003122,exact_email,100,contacts.csv,1487
SAGP000296,RAW000319,exact_email,100,PA.csv,45
SAGP000296,RAW003133,exact_email,100,contacts.csv,1498
SAGP000297,RAW000320,exact_email,100,PA.csv,46
SAGP000297,RAW003137,exact_email,100,contacts.csv,1502
SAGP000298,RAW000321,exact_email,100,PA.csv,47
SAGP000298,RAW003238,exact_email,100,contacts.csv,1603
SAGP000299,RAW000323,exact_email,100,PA.csv,49
SAGP000299,RAW003252,exact_email,100,contacts.csv,1617
SAGP000300,RAW000324,exact_email,100,PA.csv,50
SAGP000300,RAW003330,exact_email,100,contacts.csv,1695
SAGP000301,RAW000325,exact_email,100,PA.csv,51
SAGP000301,RAW003331,exact_email,100,contacts.csv,1696
SAGP000302,RAW000326,exact_email,100,PA.csv,52
SAGP000302,RAW003333,exact_email,100,contacts.csv,1698
SAGP000303,RAW000327,exact_email,100,PA.csv,53
SAGP000303,RAW003342,exact_email,100,contacts.csv,1707
SAGP000304,RAW000328,exact_email,100,PA.csv,54
SAGP000304,RAW003354,exact_email,100,contacts.csv,1719
SAGP000305,RAW000329,exact_email,100,PA.csv,55
SAGP000305,RAW003387,exact_email,100,contacts.csv,1752
SAGP000306,RAW000330,exact_email,100,PA.csv,56
SAGP000306,RAW003441,exact_email,100,contacts.csv,1806
SAGP000307,RAW000331,exact_email,100,PA.csv,57
SAGP000307,RAW003465,exact_email,100,contacts.csv,1830
SAGP000308,RAW000332,exact_email,100,PA.csv,58
SAGP000308,RAW000908,exact_email,100,SAGP 5(1).csv,42
SAGP000308,RAW000975,exact_email,100,SAGP 5.csv,42
SAGP000308,RAW003595,exact_email,100,contacts.csv,1960
SAGP000309,RAW000333,exact_email,100,PA.csv,59
SAGP000309,RAW003703,exact_email,100,contacts.csv,2068
SAGP000310,RAW000335,exact_email,100,PA.csv,61
SAGP000310,RAW003734,exact_email,100,contacts.csv,2099
SAGP000311,RAW000336,exact_email,100,PA.csv,62
SAGP000311,RAW003735,exact_email,100,contacts.csv,2100
SAGP000312,RAW000337,exact_email,100,PA.csv,63
SAGP000312,RAW003799,exact_email,100,contacts.csv,2164
SAGP000313,RAW000338,exact_email,100,PA.csv,64
SAGP000313,RAW003893,exact_email,100,contacts.csv,2258
SAGP000314,RAW000340,exact_email,100,PA.csv,66
SAGP000314,RAW001073,exact_email,100,SAGP 6.csv,73
SAGP000314,RAW003929,exact_email,100,contacts.csv,2294
SAGP000315,RAW000341,exact_email,100,PA.csv,67
SAGP000315,RAW003930,exact_email,100,contacts.csv,2295
SAGP000316,RAW000342,exact_email,100,PA.csv,68
SAGP000316,RAW003972,exact_email,100,contacts.csv,2337
SAGP000317,RAW000343,exact_email,100,PA.csv,69
SAGP000317,RAW003991,exact_email,100,contacts.csv,2356
SAGP000318,RAW000344,exact_email,100,PA.csv,70
SAGP000318,RAW004002,exact_email,100,contacts.csv,2367
SAGP000319,RAW000345,exact_email,100,PA.csv,71
SAGP000319,RAW004004,exact_email,100,contacts.csv,2369
SAGP000320,RAW000346,exact_email,100,PA.csv,72
SAGP000320,RAW001532,exact_email,100,SAGP W pd.csv,36
SAGP000320,RAW004051,exact_email,100,contacts.csv,2416
SAGP000321,RAW000347,exact_email,100,PA.csv,73
SAGP000321,RAW004062,exact_email,100,contacts.csv,2427
SAGP000322,RAW000348,exact_email,100,PA.csv,74
SAGP000322,RAW004076,exact_email,100,contacts.csv,2441
SAGP000323,RAW000349,exact_email,100,PA.csv,75
SAGP000323,RAW004106,exact_email,100,contacts.csv,2471
SAGP000324,RAW000350,exact_email,100,PA.csv,76
SAGP000324,RAW004139,exact_email,100,contacts.csv,2504
SAGP000325,RAW000352,exact_email,100,PA.csv,78
SAGP000325,RAW004172,exact_email,100,contacts.csv,2537
SAGP000326,RAW000353,exact_email,100,PA.csv,79
SAGP000326,RAW004195,exact_email,100,contacts.csv,2560
SAGP000327,RAW000354,exact_email,100,PA.csv,80
SAGP000327,RAW001220,exact_email,100,SAGP 8.csv,33
SAGP000327,RAW001534,exact_email,100,SAGP W pd.csv,38
SAGP000327,RAW004243,exact_email,100,contacts.csv,2608
SAGP000328,RAW000355,exact_email,100,PA.csv,81
SAGP000328,RAW004245,exact_email,100,contacts.csv,2610
SAGP000329,RAW000356,exact_email,100,PA.csv,82
SAGP000329,RAW004252,exact_email,100,contacts.csv,2617
SAGP000330,RAW000357,exact_email,100,PA.csv,83
SAGP000330,RAW004296,exact_email,100,contacts.csv,2661
SAGP000331,RAW000358,exact_email,100,PA.csv,84
SAGP000331,RAW004297,exact_email,100,contacts.csv,2662
SAGP000332,RAW000360,exact_email,100,PA.csv,86
SAGP000332,RAW004368,exact_email,100,contacts.csv,2733
SAGP000333,RAW000362,exact_email,100,PA.csv,88
SAGP000333,RAW004390,exact_email,100,contacts.csv,2755
SAGP000334,RAW000364,exact_email,100,PA.csv,90
SAGP000334,RAW004568,exact_email,100,contacts.csv,2933
SAGP000335,RAW000365,exact_email,100,PA.csv,91
SAGP000335,RAW004578,exact_email,100,contacts.csv,2943
SAGP000336,RAW000367,exact_email,100,PA.csv,93
SAGP000336,RAW000500,exact_email,100,SAGP 2.csv,122
SAGP000336,RAW004612,exact_email,100,contacts.csv,2977
SAGP000337,RAW000368,exact_email,100,PA.csv,94
SAGP000337,RAW004670,exact_email,100,contacts.csv,3035
SAGP000338,RAW000369,exact_email,100,PA.csv,95
SAGP000338,RAW004676,exact_email,100,contacts.csv,3041
SAGP000339,RAW000370,exact_email,100,PA.csv,96
SAGP000339,RAW004686,exact_email,100,contacts.csv,3051
SAGP000340,RAW000371,exact_email,100,PA.csv,97
SAGP000340,RAW004693,exact_email,100,contacts.csv,3058
SAGP000341,RAW000372,exact_email,100,PA.csv,98
SAGP000341,RAW004716,exact_email,100,contacts.csv,3081
SAGP000342,RAW000373,exact_email,100,PA.csv,99
SAGP000342,RAW004729,exact_email,100,contacts.csv,3094
SAGP000343,RAW000374,exact_email,100,PA.csv,100
SAGP000343,RAW004755,exact_email,100,contacts.csv,3120
SAGP000344,RAW000376,exact_email,100,PA.csv,102
SAGP000344,RAW004759,exact_email,100,contacts.csv,3124
SAGP000345,RAW000377,exact_email,100,PA.csv,103
SAGP000345,RAW001633,exact_email,100,SAGP World Other.csv,86
SAGP000345,RAW004762,exact_email,100,contacts.csv,3127
SAGP000346,RAW000378,exact_email,100,PA.csv,104
SAGP000346,RAW004771,exact_email,100,contacts.csv,3136
SAGP000347,RAW000379,exact_email,100,PA.csv,105
SAGP000347,RAW004793,exact_email,100,contacts.csv,3158
SAGP000348,RAW000380,exact_email,100,SAGP 2.csv,2
SAGP000348,RAW001731,exact_email,100,contacts.csv,96
SAGP000349,RAW000381,exact_email,100,SAGP 2.csv,3
SAGP000349,RAW001806,exact_email,100,contacts.csv,171
SAGP000350,RAW000382,exact_email,100,SAGP 2.csv,4
SAGP000350,RAW001478,exact_email,100,SAGP Two Paid.csv,2
SAGP000350,RAW001807,exact_email,100,contacts.csv,172
SAGP000351,RAW000383,exact_email,100,SAGP 2.csv,5
SAGP000351,RAW001479,exact_email,100,SAGP Two Paid.csv,3
SAGP000351,RAW001816,exact_email,100,contacts.csv,181
SAGP000352,RAW000384,exact_email,100,SAGP 2.csv,6
SAGP000352,RAW001830,exact_email,100,contacts.csv,195
SAGP000353,RAW000385,exact_email,100,SAGP 2.csv,7
SAGP000353,RAW001480,exact_email,100,SAGP Two Paid.csv,4
SAGP000353,RAW001873,exact_email,100,contacts.csv,238
SAGP000354,RAW000386,exact_email,100,SAGP 2.csv,8
SAGP000354,RAW001481,exact_email,100,SAGP Two Paid.csv,5
SAGP000354,RAW001924,exact_email,100,contacts.csv,289
SAGP000355,RAW000387,exact_email,100,SAGP 2.csv,9
SAGP000355,RAW001932,exact_email,100,contacts.csv,297
SAGP000356,RAW000388,exact_email,100,SAGP 2.csv,10
SAGP000356,RAW001949,exact_email,100,contacts.csv,314
SAGP000357,RAW000389,exact_email,100,SAGP 2.csv,11
SAGP000357,RAW001958,exact_email,100,contacts.csv,323
SAGP000358,RAW000390,exact_email,100,SAGP 2.csv,12
SAGP000358,RAW001988,exact_email,100,contacts.csv,353
SAGP000359,RAW000391,exact_email,100,SAGP 2.csv,13
SAGP000359,RAW002014,exact_email,100,contacts.csv,379
SAGP000360,RAW000392,exact_email,100,SAGP 2.csv,14
SAGP000360,RAW002020,exact_email,100,contacts.csv,385
SAGP000361,RAW000393,exact_email,100,SAGP 2.csv,15
SAGP000361,RAW002029,exact_email,100,contacts.csv,394
SAGP000362,RAW000394,exact_email,100,SAGP 2.csv,16
SAGP000362,RAW001482,exact_email,100,SAGP Two Paid.csv,6
SAGP000362,RAW002055,exact_email,100,contacts.csv,420
SAGP000363,RAW000395,exact_email,100,SAGP 2.csv,17
SAGP000363,RAW002056,exact_email,100,contacts.csv,421
SAGP000364,RAW000396,exact_email,100,SAGP 2.csv,18
SAGP000364,RAW000397,exact_email,100,SAGP 2.csv,19
SAGP000364,RAW002074,exact_email,100,contacts.csv,439
SAGP000364,RAW002075,exact_email,100,contacts.csv,440
SAGP000365,RAW000398,exact_email,100,SAGP 2.csv,20
SAGP000365,RAW002094,exact_email,100,contacts.csv,459
SAGP000366,RAW000399,exact_email,100,SAGP 2.csv,21
SAGP000366,RAW002119,exact_email,100,contacts.csv,484
SAGP000367,RAW000400,exact_email,100,SAGP 2.csv,22
SAGP000367,RAW002137,exact_email,100,contacts.csv,502
SAGP000368,RAW000401,exact_email,100,SAGP 2.csv,23
SAGP000368,RAW002147,exact_email,100,contacts.csv,512
SAGP000369,RAW000402,exact_email,100,SAGP 2.csv,24
SAGP000369,RAW002217,exact_email,100,contacts.csv,582
SAGP000370,RAW000403,exact_email,100,SAGP 2.csv,25
SAGP000370,RAW002228,exact_email,100,contacts.csv,593
SAGP000371,RAW000404,exact_email,100,SAGP 2.csv,26
SAGP000371,RAW002231,exact_email,100,contacts.csv,596
SAGP000372,RAW000405,exact_email,100,SAGP 2.csv,27
SAGP000372,RAW002246,exact_email,100,contacts.csv,611
SAGP000373,RAW000406,exact_email,100,SAGP 2.csv,28
SAGP000373,RAW001483,exact_email,100,SAGP Two Paid.csv,7
SAGP000373,RAW002256,exact_email,100,contacts.csv,621
SAGP000374,RAW000407,exact_email,100,SAGP 2.csv,29
SAGP000374,RAW002345,exact_email,100,contacts.csv,710
SAGP000375,RAW000408,exact_email,100,SAGP 2.csv,30
SAGP000375,RAW002347,exact_email,100,contacts.csv,712
SAGP000376,RAW000409,exact_email,100,SAGP 2.csv,31
SAGP000376,RAW002349,exact_email,100,contacts.csv,714
SAGP000377,RAW000410,exact_email,100,SAGP 2.csv,32
SAGP000377,RAW002379,exact_email,100,contacts.csv,744
SAGP000378,RAW000411,exact_email,100,SAGP 2.csv,33
SAGP000378,RAW002433,exact_email,100,contacts.csv,798
SAGP000379,RAW000412,exact_email,100,SAGP 2.csv,34
SAGP000379,RAW002442,exact_email,100,contacts.csv,807
SAGP000380,RAW000413,exact_email,100,SAGP 2.csv,35
SAGP000380,RAW002545,exact_email,100,contacts.csv,910
SAGP000381,RAW000414,exact_email,100,SAGP 2.csv,36
SAGP000381,RAW002579,exact_email,100,contacts.csv,944
SAGP000382,RAW000415,exact_email,100,SAGP 2.csv,37
SAGP000382,RAW002586,exact_email,100,contacts.csv,951
SAGP000383,RAW000416,exact_email,100,SAGP 2.csv,38
SAGP000383,RAW002588,exact_email,100,contacts.csv,953
SAGP000384,RAW000417,exact_email,100,SAGP 2.csv,39
SAGP000384,RAW002591,exact_email,100,contacts.csv,956
SAGP000385,RAW000418,exact_email,100,SAGP 2.csv,40
SAGP000385,RAW002619,exact_email,100,contacts.csv,984
SAGP000386,RAW000419,exact_email,100,SAGP 2.csv,41
SAGP000386,RAW002656,exact_email,100,contacts.csv,1021
SAGP000387,RAW000420,exact_email,100,SAGP 2.csv,42
SAGP000387,RAW002668,exact_email,100,contacts.csv,1033
SAGP000388,RAW000421,exact_email,100,SAGP 2.csv,43
SAGP000388,RAW002670,exact_email,100,contacts.csv,1035
SAGP000389,RAW000422,exact_email,100,SAGP 2.csv,44
SAGP000389,RAW002688,exact_email,100,contacts.csv,1053
SAGP000390,RAW000423,exact_email,100,SAGP 2.csv,45
SAGP000390,RAW002697,exact_email,100,contacts.csv,1062
SAGP000391,RAW000424,exact_email,100,SAGP 2.csv,46
SAGP000391,RAW002716,exact_email,100,contacts.csv,1081
SAGP000392,RAW000425,exact_email,100,SAGP 2.csv,47
SAGP000392,RAW002782,exact_email,100,contacts.csv,1147
SAGP000393,RAW000427,exact_email,100,SAGP 2.csv,49
SAGP000393,RAW002815,exact_email,100,contacts.csv,1180
SAGP000394,RAW000428,exact_email,100,SAGP 2.csv,50
SAGP000394,RAW002849,exact_email,100,contacts.csv,1214
SAGP000395,RAW000430,exact_email,100,SAGP 2.csv,52
SAGP000395,RAW002861,exact_email,100,contacts.csv,1226
SAGP000396,RAW000431,exact_email,100,SAGP 2.csv,53
SAGP000396,RAW002887,exact_email,100,contacts.csv,1252
SAGP000397,RAW000432,exact_email,100,SAGP 2.csv,54
SAGP000397,RAW002892,exact_email,100,contacts.csv,1257
SAGP000398,RAW000433,exact_email,100,SAGP 2.csv,55
SAGP000398,RAW002896,exact_email,100,contacts.csv,1261
SAGP000399,RAW000434,exact_email,100,SAGP 2.csv,56
SAGP000399,RAW002902,exact_email,100,contacts.csv,1267
SAGP000400,RAW000435,exact_email,100,SAGP 2.csv,57
SAGP000400,RAW002915,exact_email,100,contacts.csv,1280
SAGP000401,RAW000436,exact_email,100,SAGP 2.csv,58
SAGP000401,RAW002919,exact_email,100,contacts.csv,1284
SAGP000402,RAW000437,exact_email,100,SAGP 2.csv,59
SAGP000402,RAW001585,exact_email,100,SAGP World Other.csv,38
SAGP000402,RAW002967,exact_email,100,contacts.csv,1332
SAGP000403,RAW000438,exact_email,100,SAGP 2.csv,60
SAGP000403,RAW003090,exact_email,100,contacts.csv,1455
SAGP000404,RAW000439,exact_email,100,SAGP 2.csv,61
SAGP000404,RAW003131,exact_email,100,contacts.csv,1496
SAGP000405,RAW000440,exact_email,100,SAGP 2.csv,62
SAGP000405,RAW003179,exact_email,100,contacts.csv,1544
SAGP000406,RAW000441,exact_email,100,SAGP 2.csv,63
SAGP000406,RAW003196,exact_email,100,contacts.csv,1561
SAGP000407,RAW000442,exact_email,100,SAGP 2.csv,64
SAGP000407,RAW003216,exact_email,100,contacts.csv,1581
SAGP000408,RAW000443,exact_email,100,SAGP 2.csv,65
SAGP000408,RAW003217,exact_email,100,contacts.csv,1582
SAGP000409,RAW000444,exact_email,100,SAGP 2.csv,66
SAGP000409,RAW003280,exact_email,100,contacts.csv,1645
SAGP000410,RAW000445,exact_email,100,SAGP 2.csv,67
SAGP000410,RAW003304,exact_email,100,contacts.csv,1669
SAGP000411,RAW000446,exact_email,100,SAGP 2.csv,68
SAGP000411,RAW000689,exact_email,100,SAGP 4(1).csv,95
SAGP000411,RAW000825,exact_email,100,SAGP 4.csv,95
SAGP000411,RAW001484,exact_email,100,SAGP Two Paid.csv,8
SAGP000411,RAW003337,exact_email,100,contacts.csv,1702
SAGP000411,RAW003969,exact_email,100,contacts.csv,2334
SAGP000412,RAW000447,exact_email,100,SAGP 2.csv,69
SAGP000412,RAW001485,exact_email,100,SAGP Two Paid.csv,9
SAGP000412,RAW003345,exact_email,100,contacts.csv,1710
SAGP000413,RAW000448,exact_email,100,SAGP 2.csv,70
SAGP000413,RAW001486,exact_email,100,SAGP Two Paid.csv,10
SAGP000413,RAW003360,exact_email,100,contacts.csv,1725
SAGP000414,RAW000449,exact_email,100,SAGP 2.csv,71
SAGP000414,RAW003364,exact_email,100,contacts.csv,1729
SAGP000415,RAW000450,exact_email,100,SAGP 2.csv,72
SAGP000415,RAW003370,exact_email,100,contacts.csv,1735
SAGP000416,RAW000451,exact_email,100,SAGP 2.csv,73
SAGP000416,RAW003371,exact_email,100,contacts.csv,1736
SAGP000417,RAW000452,exact_email,100,SAGP 2.csv,74
SAGP000417,RAW001487,exact_email,100,SAGP Two Paid.csv,11
SAGP000417,RAW003373,exact_email,100,contacts.csv,1738
SAGP000418,RAW000453,exact_email,100,SAGP 2.csv,75
SAGP000418,RAW003411,exact_email,100,contacts.csv,1776
SAGP000419,RAW000454,exact_email,100,SAGP 2.csv,76
SAGP000419,RAW003464,exact_email,100,contacts.csv,1829
SAGP000420,RAW000455,exact_email,100,SAGP 2.csv,77
SAGP000420,RAW003469,exact_email,100,contacts.csv,1834
SAGP000421,RAW000456,exact_email,100,SAGP 2.csv,78
SAGP000421,RAW003536,exact_email,100,contacts.csv,1901
SAGP000422,RAW000457,exact_email,100,SAGP 2.csv,79
SAGP000422,RAW003565,exact_email,100,contacts.csv,1930
SAGP000423,RAW000458,exact_email,100,SAGP 2.csv,80
SAGP000423,RAW003585,exact_email,100,contacts.csv,1950
SAGP000424,RAW000459,exact_email,100,SAGP 2.csv,81
SAGP000424,RAW003587,exact_email,100,contacts.csv,1952
SAGP000425,RAW000460,exact_email,100,SAGP 2.csv,82
SAGP000425,RAW003695,exact_email,100,contacts.csv,2060
SAGP000426,RAW000461,exact_email,100,SAGP 2.csv,83
SAGP000426,RAW003705,exact_email,100,contacts.csv,2070
SAGP000427,RAW000462,exact_email,100,SAGP 2.csv,84
SAGP000427,RAW003723,exact_email,100,contacts.csv,2088
SAGP000428,RAW000463,exact_email,100,SAGP 2.csv,85
SAGP000428,RAW003747,exact_email,100,contacts.csv,2112
SAGP000429,RAW000464,exact_email,100,SAGP 2.csv,86
SAGP000429,RAW003757,exact_email,100,contacts.csv,2122
SAGP000430,RAW000465,exact_email,100,SAGP 2.csv,87
SAGP000430,RAW003761,exact_email,100,contacts.csv,2126
SAGP000431,RAW000466,exact_email,100,SAGP 2.csv,88
SAGP000431,RAW001067,exact_email,100,SAGP 6.csv,67
SAGP000431,RAW003762,exact_email,100,contacts.csv,2127
SAGP000432,RAW000467,exact_email,100,SAGP 2.csv,89
SAGP000432,RAW003881,exact_email,100,contacts.csv,2246
SAGP000433,RAW000468,exact_email,100,SAGP 2.csv,90
SAGP000433,RAW003892,exact_email,100,contacts.csv,2257
SAGP000434,RAW000469,exact_email,100,SAGP 2.csv,91
SAGP000434,RAW001489,exact_email,100,SAGP Two Paid.csv,13
SAGP000434,RAW003975,exact_email,100,contacts.csv,2340
SAGP000435,RAW000470,exact_email,100,SAGP 2.csv,92
SAGP000435,RAW004052,exact_email,100,contacts.csv,2417
SAGP000436,RAW000471,exact_email,100,SAGP 2.csv,93
SAGP000436,RAW004066,exact_email,100,contacts.csv,2431
SAGP000437,RAW000472,exact_email,100,SAGP 2.csv,94
SAGP000437,RAW004072,exact_email,100,contacts.csv,2437
SAGP000438,RAW000473,exact_email,100,SAGP 2.csv,95
SAGP000438,RAW004091,exact_email,100,contacts.csv,2456
SAGP000439,RAW000474,exact_email,100,SAGP 2.csv,96
SAGP000439,RAW004154,exact_email,100,contacts.csv,2519
SAGP000440,RAW000475,exact_email,100,SAGP 2.csv,97
SAGP000440,RAW004179,exact_email,100,contacts.csv,2544
SAGP000441,RAW000476,exact_email,100,SAGP 2.csv,98
SAGP000441,RAW004203,exact_email,100,contacts.csv,2568
SAGP000442,RAW000477,exact_email,100,SAGP 2.csv,99
SAGP000442,RAW001491,exact_email,100,SAGP Two Paid.csv,15
